1	6662	5888
2	6644	5888
1	6576	5859
2	6686	5859
3	6748	5859
4	6659	5859
5	6675	5859
6	6571	5859
7	6495	5859
8	6714	5859
9	6795	5525
10	6817	5525
11	6676	5525
12	6691	5525
